"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2012","Kenya","Current prices, million units of national currency","Gross domestic product at market prices","4,261,370.0",""
"2012","Kenya","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","Madagascar","Current prices, million units of national currency","Gross domestic product at market prices","21,773.6",""
"2012","Madagascar","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","Malawi","Current prices, million units of national currency","Gross domestic product at market prices","1,425,229.5",""
"2012","Malawi","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","Mauritius","Current prices, million units of national currency","Gross domestic product at market prices","343,942.0",""
"2012","Mauritius","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","Mozambique","Current prices, million units of national currency","Gross domestic product at market prices","433,122.2",""
"2012","Mozambique","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","Rwanda","Current prices, million units of national currency","Gross domestic product at market prices","4,494.0",""
"2012","Rwanda","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","Seychelles","Current prices, million units of national currency","Gross domestic product at market prices","14,519.4",""
"2012","Seychelles","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","Somalia","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2012","Somalia","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","Uganda","Current prices, million units of national currency","Gross domestic product at market prices","61,373.2",""
"2012","Uganda","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","Tanzania","Current prices, million units of national currency","Gross domestic product at market prices","61,434,213.9",""
"2012","Tanzania","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","Zambia","Current prices, million units of national currency","Gross domestic product at market prices","127,900.0",""
"2012","Zambia","Current prices, million units of national currency","Intermediate consumption","75,935.2",""
"2012","Zimbabwe","Current prices, million units of national currency","Gross domestic product at market prices","14,242.5",""
"2012","Zimbabwe","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","Algeria","Current prices, million units of national currency","Gross domestic product at market prices","16,209,600.0",""
"2012","Algeria","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","Egypt","Current prices, million units of national currency","Gross domestic product at market prices","1,674,700.0",""
"2012","Egypt","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","Libya","Current prices, million units of national currency","Gross domestic product at market prices",":",""
